EMED212A,Advanced Training and Teaching for the EMT (EMED 112A),GR,MED,Medical Option (Med-Ltr-CR/NC)
EMED212B,Advanced Training and Teaching for the EMT (EMED 112B),GR,MED,Medical Option (Med-Ltr-CR/NC)
EMED212C,Advanced Training and Teaching for the EMT (EMED 112C),GR,MED,Medical Option (Med-Ltr-CR/NC)
EMED217,Critical Cases: Think Like an Experienced Physician,MED,MED,Medical School MD Grades
EMED218,Humanitarian Crises: Cities; Refugees and Resilience,GR,MED,Medical Option (Med-Ltr-CR/NC)
EMED220,Emergency Medicine: Introduction,MED,MED,Medical School MD Grades
EMED222,Biosecurity and Bioterrorism Response (PUBLPOL 222),GR,MED,Medical Option (Med-Ltr-CR/NC)
EMED223,Wilderness Medicine,GR,MED,Medical Satisfactory/No Credit
EMED224,Wilderness First Aid,MED,MED,Medical Option (Med-Ltr-CR/NC)
EMED225,Wilderness Medicine: Continued practical experience for high-quality care,UG,MED,Medical Satisfactory/No Credit
EMED226,Wilderness First Responder,UG,MED,Medical Option (Med-Ltr-CR/NC)
EMED227,Health Care Leadership,GR,MED,Medical Option (Med-Ltr-CR/NC)
EMED228,Emergency Video Production: Tell a Story that Matters,GR,MED,Medical Option (Med-Ltr-CR/NC)
EMED232,Social Emergency Medicine and Service Learning,MED,MED,Medical Option (Med-Ltr-CR/NC)
EMED235,Wilderness Leadership and Mentorship Skills for Medical Students,MED,MED,Medical School MD Grades
EMED248,Medical Scribe Training,GR,MED,Medical Option (Med-Ltr-CR/NC)
EMED248A,Advanced Medical Scribe Training,GR,MED,Medical Option (Med-Ltr-CR/NC)
EMED248X,Introduction to Medical Scribing (Accelerated Course),GR,MED,Medical Option (Med-Ltr-CR/NC)
EMED250,Clinical Skills in Resuscitation,MED,MED,Medical School MD Grades
EMED255,Design for Health: Helping Patients Navigate the System (DESINST 255),GR,MED,Letter (ABCD/NP)
EMED280,Early Clinical Experience in Emergency Medicine,MED,MED,Medical School MD Grades
EMED370,Medical Scholars Research,MED,MED,Medical School MD Grades
EMED398W,Clinical Elective in Emergency Medicine,MED,MED,Medical School MD Grades
EMED399,Graduated Research,GR,MED,Medical Satisfactory/No Credit
FAMMED199,Undergraduate Directed Reading and Research in Family and Community Medicine,UG,MED,Letter or Credit/No Credit
FAMMED210,The Healer's Art,MED,MED,Medical School MD Grades
FAMMED213,Medical Tai Chi,GR,MED,Medical Satisfactory/No Credit
FAMMED219,Mind-Body Medicine,MED,MED,Medical Option (Med-Ltr-CR/NC)
FAMMED241,Assistantship in Family and Community Medicine,MED,MED,Medical School MD Grades
FAMMED242,The Doctor is In (the Kitchen): Teaching Kitchen Elective for Medical Students,MED,MED,Medical School MD Grades
FAMMED243,Introduction to Integrative Medicine (ANES 243),MED,MED,Medical School MD Grades
FAMMED244,Ethnicity and Medicine (HUMBIO 121E),GR,MED,Medical Option (Med-Ltr-CR/NC)
FAMMED245,Women and Health Care,GR,MED,Medical Option (Med-Ltr-CR/NC)
FAMMED251C,Interprofessional  Management of Population Health with Advanced Computer Technology VI,MED,MED,Medical School MD Grades
FAMMED252,Medicine & Horsemanship: An Outdoor; Equine Assisted Learning Course for Doctor-Patient Relationship,MED,MED,Medical Option (Med-Ltr-CR/NC)
FAMMED280,Early Clinical Experience in Family and Community Medicine,MED,MED,Medical School MD Grades
FAMMED292,Clinical Skills Maintenance Experience,MED,MED,Medical School MD Grades
FAMMED299,Directed Reading in Family and Community Medicine,MED,MED,Medical Option (Med-Ltr-CR/NC)
FAMMED370,Medical Scholars Research,MED,MED,Medical School MD Grades
FAMMED399,Graduate Research,MED,MED,Medical Option (Med-Ltr-CR/NC)
GENE104Q,Law and the Biosciences,UG,MED,Letter or Credit/No Credit
GENE199,Undergraduate Research,UG,MED,Letter or Credit/No Credit
GENE200,Genetics and Developmental Biology Training Camp (DBIO 200),GR,MED,Medical Satisfactory/No Credit
GENE202,Human Genetics,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE204,Essentials of Multidimensional Flow Cytometry,GR,MED,Medical Satisfactory/No Credit
GENE205,Advanced Genetics,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE207,Microfluidic Device Laboratory (BIOE 301D),MED,MED,Letter or Credit/No Credit
GENE208,Gut Microbiota in Health and Disease (BIOE 221G; MI 221),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE209,Current Topics in Human; Population; and Statistical Genomics,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE210,Genomics and Personalized Medicine (DBIO 220),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE211,Genomics,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE212,Introduction to Biomedical Informatics Research Methodology (BIOE 212; BIOMEDIN 212; CS 272),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE214,Representations and Algorithms for Computational Molecular Biology (BIOE 214; BIOMEDIN 214; CS 274),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE215,Frontiers in Biological Research (BIOC 215; DBIO 215),GR,MED,Medical Satisfactory/No Credit
GENE216,Practical Considerations and Industry Perspective on Academic-Industry Collaborations,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE217,Translational Bioinformatics,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE218,Computational Analysis of Biological Information: Introduction to Python for Biologists (MI 218; PATH 218),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE221,Current Issues in Aging,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE224,Principles of Pharmacogenomics (BIOMEDIN 224),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE232,Advanced Imaging Lab in Biophysics (APPPHYS 232; BIO 132; BIO 232; BIOPHYS 232),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE233,The Biology of Small Modulatory RNAs (MI 233; PATH 233),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE234,Fundamentals of RNA Biology (MI 234; PATH 234),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE235,C. Elegans Genetics,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE236,Deep Learning in Genomics and Biomedicine (BIODS 237; BIOMEDIN 273B; CS 273B),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE243,Intellectual Propery: Scientific Evidence in Patent Litigation,GR,MED,Medical Satisfactory/No Credit
GENE244,Introduction to Statistical Genetics (STATS 344),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE245,Statistical and Machine Learning Methods for Genomics (BIO 268; BIOMEDIN 245; CS 373; STATS 345),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE260,Supervised Study,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE267,Molecular Mechanisms of Neurodegenerative Disease (BIO 267; NENS 267),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE271,Human Molecular Genetics (CHPR 271),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE272,Introduction to Medical Genetics (CHPR 272),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE273,Introduction to Clinical Genetics Testing,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE274A,A Case Based Approach to Clinical Genetics (CHPR 274A),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE274B,A Case Based Approach to Clinical Genetics (CHPR 274B),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE275,Role Play and Genetic Counseling Observations,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE276,Genetic Counseling Clinical Rotations,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE278,Prenatal Genetic Counseling (CHPR 278),GR,MED,Medical Satisfactory/No Credit
GENE279,Pediatric and Adult Genetic Counseling (CHPR 279),GR,MED,Medical Satisfactory/No Credit
GENE280,Metabolic Genetic Counseling (CHPR 280),GR,MED,Medical Satisfactory/No Credit
GENE281,Cancer Genetic Counseling (CHPR 281),GR,MED,Medical Satisfactory/No Credit
GENE282A,Genetic Counseling Research Seminar,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE282B,Genetic Counseling Research Seminar,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE283,Genetic Counseling Research,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE284,Medical Genetics Seminar (CHPR 284),GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE285A,Genetic Counseling Seminar,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE285B,Genetics Counseling Seminar,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE285C,Genetic Counseling Seminar,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE286,Advanced Genetic Counseling Seminar,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE286C,Advanced Genetic Counseling Seminar,GR,MED,Medical Option (Med-Ltr-CR/NC)
GENE287,CARDIOVASCULAR GENETICS (CHPR 287),GR,MED,Medical Satisfactory/No Credit
GENE299,Directed Reading in Genetics,GR,MED,Medical Satisfactory/No Credit
GENE399,Graduate Research,GR,MED,Medical Satisfactory/No Credit
GENE801,TGR Project,GR,MED,TGR
GENE802,TGR Dissertation,GR,MED,TGR
HRP28SI,Alternative Spring Break:  Prevention; Treatment; and Policy Perspectives on Alzheimer's Disease,UG,MED,Satisfactory/No Credit
HRP89Q,Introduction to Cross Cultural Issues in Medicine,UG,MED,Letter or Credit/No Credit
HRP199,Undergraduate Research,UG,MED,Letter or Credit/No Credit
HRP201A,Health Policy PhD Core Seminar I--First Year (MED 215A),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP201B,Health Policy PhD Core Seminar II--First Year (MED 215B),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP201C,Health Policy PhD Core Seminar III--First Year (MED 215C),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP206,Meta-research: Appraising Research Findings; Bias; and Meta-analysis (CHPR 206; MED 206; STATS 211),GR,MED,Medical Satisfactory/No Credit
HRP207,Introduction to Concepts and Methods in Health Services and Policy Research I,GR,MED,Medical Satisfactory/No Credit
HRP208,Introduction to Concepts and Methods in Health Services and Policy Research II,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP209,Health Law: The FDA,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP210,Health Law and Policy,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP211,Law and the Biosciences: Neuroscience,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP212,Cross Cultural Medicine,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP213,Writing in the Sciences,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP214,Scientific Writing,GR,MED,Medical Satisfactory/No Credit
HRP215,Scientific Writing for Basic and Translational Scientists,GR,MED,Medical Satisfactory/No Credit
HRP216,Analytical and Practical Issues in the Conduct of Clinical and Epidemiologic Research,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP218,Methods for Health Care Delivery Innovation; Implementation and Evaluation (CHPR 212; MED 212),GR,MED,Medical Satisfactory/No Credit
HRP219,Evaluating Technologies for Diagnosis; Prediction and Screening,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP220,BIOTECHNOLOGY LAW AND POLICY,GR,GR,Medical Option (Med-Ltr-CR/NC)
HRP221,Law and the Biosciences: Genetics,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP222A,Advising Congress on Health Policy,GR,MED,Medical Satisfactory/No Credit
HRP223,Introduction to Data Management and Analysis in SAS,GR,MED,Medical Satisfactory/No Credit
HRP225,Design and Conduct of Clinical and Epidemiologic Studies,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP226,Advanced Epidemiologic and Clinical Research Methods,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP228,Genetic Epidemiology,GR,MED,Medical Satisfactory/No Credit
HRP229,Spectrum Scholars Seminar,GR,MED,Medical Satisfactory/No Credit
HRP230,Cancer Epidemiology,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP231,Epidemiology of Infectious Diseases,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP234,Engineering Better Health Systems: modeling for public health (CHPR 254; HUMBIO 154A),GR,MED,Letter (ABCD/NP)
HRP235,Designing Research-Based Interventions to Solve Global Health Problems (AFRICAST 135; AFRICAST 235; EDUC 135; EDUC 335; HUMBIO 26; MED 235),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP236,Epidemiology Research Seminar,GR,MED,Medical Satisfactory/No Credit
HRP237,Practical Approaches to Global Health Research (IPS 290; MED 226),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP238,Genes and Environment in Disease Causation: Implications for Medicine and Public Health (HUMBIO 159),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP239,Statistical Methods for Group Comparisons and Causal Inference (EDUC 260A; STATS 209),GR,MED,Letter or Credit/No Credit
HRP243,Policy & Healthcare Delivery,MED,MED,Medical Satisfactory/No Credit
HRP244,Developing Measurement Tools for Health Research,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP245,Intensive Course in Clinical Research,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP247,Epidemic Intelligence: How to Identify; Investigate and Interrupt Outbreaks of Disease (HUMBIO 57),GR,MED,Letter or Credit/No Credit
HRP249,Topics in Health Economics I (ECON 249; MED 249),GR,MED,Letter or Credit/No Credit
HRP251,Design and Conduct of Clinical Trials,GR,MED,Medical Satisfactory/No Credit
HRP252,Outcomes Analysis (BIOMEDIN 251; MED 252),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP254,Quality & Safety in U.S. Healthcare (SURG 255),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP255,Observational Studies (STATS 355),GR,MED,Letter or Credit/No Credit
HRP256,Economics of Health and Medical Care (BIOMEDIN 156; BIOMEDIN 256; ECON 126),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP257,Advanced Topics in the Economics of Health and Medical Care (MED 265),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP258,Introduction to Probability and Statistics for Clinical Research,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP259,Introduction to Probability and Statistics for Epidemiology,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP261,Intermediate Biostatistics: Analysis of Discrete Data (BIOMEDIN 233; STATS 261),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP262,Intermediate Biostatistics: Regression; Prediction; Survival Analysis (STATS 262),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP263,Advanced Decision Science Methods and Modeling in Health (MED 263),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP264,Foundations of Statistical and Scientific Inference,MED,MED,Medical Satisfactory/No Credit
HRP265,Methods for Network Meta-Analysis,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP267,Life Course Epidemiology,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP268,Genetics and Reproductive Technologies,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP271,Preparation and Practice: Scientific Communication and Media,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP273,Essentials of Clinical Research at Stanford,GR,MED,Medical Satisfactory/No Credit
HRP274,Design for Service Innovation (BIOE 372; MED 274),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP280,Spanish for Medical Students (SPANLANG 121M),MED,MED,Medical Option (Med-Ltr-CR/NC)
HRP281,Spanish for Medical Students (SPANLANG 122M),MED,MED,Medical Option (Med-Ltr-CR/NC)
HRP282,Spanish for Medical Students (SPANLANG 123M),MED,MED,Medical Option (Med-Ltr-CR/NC)
HRP283,Health Services Research Core Seminar,GR,MED,Medical Satisfactory/No Credit
HRP290,Advanced Medical Spanish Oral Communication,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP295,Advanced Topics in Epidemiologic and Clinical Research,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP296,Current Topics in Bioethics,GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP299,Directed Reading in Health Research and Policy,GR,MED,Medical Satisfactory/No Credit
HRP370,Medical Scholars Research,MED,MED,Medical School MD Grades
HRP391,Health Law: Finance and Insurance (PUBLPOL 231),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP392,Analysis of Costs; Risks; and Benefits of Health Care (BIOMEDIN 432),GR,MED,Medical Option (Med-Ltr-CR/NC)
HRP399,Graduate Research,GR,MED,Medical Satisfactory/No Credit
HRP800,Second Year Health Policy PHD Tutorial,GR,MED,Medical Satisfactory/No Credit
HRP801,TGR Project,GR,MED,TGR
HRP802,TGR Dissertation,GR,MED,TGR
IMMUNOL199,Undergraduate Research,UG,MED,Letter or Credit/No Credit
IMMUNOL201,Advanced Immunology I (MI 211),GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL202,Advanced Immunology II (MCP 202),GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL203,Advanced Immunology III,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL204,Innate Immunology (MI 104; MI 204),GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL205,Immunology in Health and Disease,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL206,Introduction to Applied Computational Tools in Immunology,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL206B,Directed Projects in Systems and Computational Immunology,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL207,Essential Methods in Computational and Systems Immunology,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL208,Advanced Computational and Systems Immunology,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL209,Translational Immunology,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL210,Immunology Research Seminars for Medical Students,MED,MED,Medical School MD Grades
IMMUNOL215,Principles of Biological Technologies (MI 215),GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL260,HIV: The Virus; the Disease; the Research (MED 260),GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL275,Tumor Immunology (CBIO 275),GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL280,Early Clinical Experience in Immunology,MED,MED,Medical School MD Grades
IMMUNOL286,Neuroimmunity,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL290,Teaching in Immunology,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL299,Directed Reading in Immunology,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL305,Immunology Journal Club,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL310,Seminars in Computational and Systems Immunology,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL311,Seminar in Immunology,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL311A,Discussions in Immunology,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL315,Special Topics in Immunology,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL399,Graduate Research,GR,MED,Medical Option (Med-Ltr-CR/NC)
IMMUNOL801,TGR Project,GR,MED,TGR
IMMUNOL802,TGR Dissertation,GR,MED,TGR
MED1A,Leadership in Multicultural Health,UG,MED,Letter or Credit/No Credit
MED1B,Identity; Power and Privilege in Multicultural Health,UG,MED,Letter or Credit/No Credit
MED23,ASB The Cuisine of Change: Promoting Child Health and Combating Food Insecurity,UG,MED,Satisfactory/No Credit
MED27SI,Alternative Spring Break: Healthcare of Underserved Communities in Central California,UG,MED,Satisfactory/No Credit
MED28SI,Alternative Spring Break: Health Accessibililty,UG,MED,Satisfactory/No Credit
MED50N,Translating Science to Disease Treatment,UG,MED,Letter or Credit/No Credit
MED50Q,Respiration,UG,MED,Letter or Credit/No Credit
MED51B,Compassionate Presence at the Bedside: The Healer's Art,UG,MED,Letter (ABCD/NP)
MED51Q,Palliative Medicine; Hospice and End of Life Care for Diverse Americans,UG,MED,Letter (ABCD/NP)
MED70Q,Cancer and the Immune System,UG,MED,Letter or Credit/No Credit
MED71N,Hormones in a Performance-Enhanced Society,UG,MED,Letter or Credit/No Credit
MED73N,Scientific Method and Bias,UG,MED,Letter or Credit/No Credit
